version: Version of Data File,doi: Digital Object Identifier,B_COUNTRY: ISO 3166-1 numeric country code,B_COUNTRY_ALPHA: ISO 3166-1 alpha-3 country code,C_COW_NUM: CoW country code numeric,C_COW_ALPHA: CoW country code alpha,A_YEAR: Year of survey,D_INTERVIEW: Interview ID,J_INTDATE: Date of interview,FW_END: Year/month of end-fieldwork,FW_START: Year/month of start-fieldwork,K_TIME_START: Start time of the interview [HH.MM],K_TIME_END: End time of the interview [HH.MM],K_DURATION: Total length of interview [minutes],Q_MODE: Mode of data collection,N_REGION_ISO: Region ISO 3166-2,N_REGION_WVS: Region country specific,N_TOWN: Settlement name,G_TOWNSIZE: Settlement size_8 groups,G_TOWNSIZE2: Settlement size_5 groups,H_SETTLEMENT: Settlement type,H_URBRURAL: Urban-Rural,I_PSU: Primary Sampling Unit ID,O1_LONGITUDE: Geographical Coordinates - Longitude,O2_LATITUDE: Geographical Coordinates - Latitude,S_INTLANGUAGE: Language in which interview was conducted,LNGE_ISO: Language in which interview was conducted  (ISO 639-1 Alpha 2 digit),E_RESPINT: Respondent interested during the interview,F_INTPRIVACY: Interview privacy,W_WEIGHT: Weight,S018: Equilibration weight-1000,PWGHT: Population size weight,Q1: Important in life: Family,Q2: Important in life: Friends,Q3: Important in life: Leisure time,Q4: Important in life: Politics,Q5: Important in life: Work,Q6: Important in life: Religion,Q7: Important child qualities: good manners,Q8: Important child qualities: independence,Q9: Important child qualities: hard work,Q10: Important child qualities: feeling of responsibility,Q11: Important child qualities: imagination,Q12: Important child qualities: tolerance and respect for other people,Q13: Important child qualities: thrift saving money and things,Q14: Important child qualities: determination perseverance,Q15: Important child qualities: religious faith,Q16: Important child qualities: unselfishness,Q17: Important child qualities: obedience,Q18: Neighbors: Drug addicts,Q19: Neighbors: People of a different race,Q20: Neighbors: People who have AIDS,Q21: Neighbors: Immigrants/foreign workers,Q22: Neighbors: Homosexuals,Q23: Neighbors: People of a different religion,Q24: Neighbors: Heavy drinkers,Q25: Neighbors: Unmarried couples living together,Q26: Neighbors: People who speak a different language,Q27: One of main goals in life has been to make my parents proud,Q28: Pre-school child suffers with working mother,Q29: Men make better political leaders than women do,Q30: University is more important for a boy than for a girl,Q31: Men make better business executives than women do,Q32: Being a housewife just as fulfilling,Q33: Jobs scarce: Men should have more right to a job than women,Q33_3: Jobs scarce: Men should have more right to a job than women (3-point scale),Q34: Jobs scarce: Employers should give priority to (nation) people than immigrants,Q34_3: Jobs scarce: Employers should give priority to (nation) people than immigrants (3-point scale),Q35: Problem if women have more income than husband,Q35_3: Problem if women have more income than husband (3-point scale),Q36: Homosexual couples are as good parents as other couples,Q37: Duty towards society to have children,Q38: It is children duty to take care of ill parent,Q39: People who don´t work turn lazy,Q40: Work is a duty towards society,Q41: Work should  always come first even if it means less spare time,Q42: Basic kinds of attitudes concerning society,Q43: Future changes: Less importance placed on work,Q44: Future changes: More emphasis on technology,Q45: Future changes: Greater respect for authority,Q46: Feeling of happiness,Q47: State of health (subjective),Q48: How much freedom of choice and control,Q49: Satisfaction with your life,Q50: Satisfaction with financial situation of household,Q51: Frequency you/family (last 12 month): Gone without enough food to eat,Q52: Frequency you/family (last 12 month): Felt unsafe from crime in your own home,Q53: Frequency you/family (last 12 month): Gone without needed medicine or treatment that you needed,Q54: Frequency you/family (last 12 month): Gone without a cash income,"Q55: In the last 12 month, how often have you or your family: Gone without a safe shelter over your head",Q56: Standard of living comparing with your parents,Q57: Most people can be trusted,Q58: Trust: Your family,Q59: Trust: Your neighborhood,Q60: Trust: People you know personally,Q61: Trust: People you meet for the first time,Q62: Trust: People of another religion,Q63: Trust: People of another nationality,Q64: Confidence: Churches,Q65: Confidence: Armed Forces,Q66: Confidence: The Press,Q67: Confidence: Television,Q68: Confidence: Labor Unions,Q69: Confidence: The Police,Q70: Confidence: Justice System/Courts,Q71: Confidence: The Government,Q72: Confidence: The Political Parties,Q73: Confidence: Parliament,Q74: Confidence: The Civil Services,Q75: Confidence: Universities,Q76: Confidence: Elections,Q77: Confidence: Major Companies,Q78: Confidence: Banks,Q79: Confidence: The Environmental Protection Movement,Q80: Confidence: The Women´s Movement,Q81: Confidence: Charitable or humanitarian organizations,Q82: Confidence: Major regional organization (combined from country-specific),Q82_MERCOSUR: Confidence: The Mercosur,Q83: Confidence: The United Nations (UN),Q84: Confidence: International Monetary Found (IMF),Q85: Confidence: International Criminal Court (ICC),Q86: Confidence: North Atlantic Treaty Organization (NATO),Q87: Confidence: The World Bank (WB),Q88: Confidence: The World Health Organization (WHO),Q89: Confidence: The World Trade Organization (WTO),Q90: International organizations: being effective vs being democratic,Q91: Countries with the permanent seats on the UN Security Council,Q92: Where are the headquarters of the International Monetary Fund (IMF) located?,Q93: Which of the following problems does the organization Amnesty International deal with?,Q94: Active/Inactive membership: church or religious org,Q95: Active/Inactive membership: sport or recreational org,"Q96: Active/Inactive membership: art, music, educational org",Q97: Active/Inactive membership: labor union,Q98: Active/Inactive membership: political party,Q99: Active/Inactive membership: environmental organization,Q100: Active/Inactive membership: professional organization,Q101: Active/Inactive membership: charitable/humanitarian organization,Q102: Active/Inactive membership: consumer organization,"Q103: Active/Inactive membership: self-help group, mutual aid group",Q104: Active/Inactive membership: women’s group,Q105: Active/Inactive membership: other organization,Q106: Income equality vs larger income differences,Q107: Private vs state ownership of business,Q108: Government´s vs individual´s responsibility,Q109: Competition good or harmful,Q110: Success: hard work vs luck,Q111: Protecting environment vs. Economic growth,Q112: Perceptions of corruption in the country,Q113: Involved in corruption: State authorities,Q114: Involved in corruption: Business executives,Q115: Involved in corruption: Local authorities,Q116: Involved in corruption: Civil service providers,Q117: Involved in corruption: Journalists and media,"Q118: Frequency ordinary people pay a bribe, give a gift or do a favor to local officials/service providers in order to get services","Q119: Degree of agreement: On the whole, women are less corrupt than men",Q120: Risk to be held accountable for giving or receiving a bribe,Q121: Impact of immigrants on the development of the country,Q122: Immigration in your country: Fills useful jobs in the workforce,Q123: Immigration in your country: Strengthens cultural diversity,Q124: Immigration in your country: Increases the crime rate,Q125: Immigration in your country: Gives asylum to political refugees,Q126: Immigration in your country: Increases the risks of terrorism,Q127: Immigration in your country: Helps poor people establish new lives,Q128: Immigration in your country: Increases unemployment,Q129: Immigration in your country: Leads to social conflict,Q130: Immigration policy preference,Q131: Secure in neighborhood,Q132: Frequency in your neighborhood: Robberies,Q133: Frequency in your neighborhood: Alcohol consumed in the streets,Q134: Frequency in your neighborhood: Police or military interfere with people’s private life,Q135: Frequency in your neighborhood: Racist behavior,Q136: Frequency in your neighborhood: Drug sale in streets,Q137: Frequency in your neighborhood: Street violence and fights,Q138: Frequency in your neighborhood: Sexual harassment,Q139: Things done for reasons of security: Didn’t carry much money,Q140: Things done for reasons of security: Preferred not to go out at night,"Q141: Things done for reasons of security: Carried a knife, gun or other weapon",Q142: Worries: Losing my job or not finding a job,Q143: Worries: Not being able to give one´s children a good education,Q144: Respondent was victim of a crime during the past year,Q145: Respondent´s family was victim of a crime during last year,Q146: Worries: A war involving my country,Q147: Worries: A terrorist attack,Q148: Worries: A civil war,Q149: Freedom and Equality - Which more important,Q150: Freedom and security - Which more important,Q151: Willingness to fight for country,Q152: Aims of country: first choice,Q153: Aims of country: second choice,Q154: Aims of respondent: first choice,Q155: Aims of respondent: second choice,Q156: Most important: first choice,Q157: Most important: second choice,"Q158: Science and technology are making our lives healthier, easier, and more comfortable","Q159: Because of science and technology, there will be more opportunities for the next generation",Q160: We depend too much on science and not enough on faith,Q161: One of the bad effects of science is that it breaks down people’s ideas of right and wrong,Q162: It is not important for me to know about science in my daily life,"Q163: The world is better off, or worse off, because of science and technology",Q164: Importance of God,Q165: Believe in: God,Q166: Believe in: life after death,Q167: Believe in: hell,Q168: Believe in: heaven,"Q169: Whenever science and religion conflict,  religion is always right",Q170: The only acceptable religion  is my religion,Q171: How often do you attend religious services,Q172: How often do you pray,Q173: Religious person,Q174: Meaning of religion: To follow religious norms and ceremonies vs To do good to other people,Q175: Meaning of religion: To make sense of life after death vs To make sense of life in this world,Q176: Degree of agreement: Nowadays one often has trouble deciding which moral rules are the right ones to follow,Q177: Justifiable: Claiming government benefits to which you are not entitled,Q178: Justifiable: Avoiding a fare on public transport,Q179: Justifiable: Stealing property,Q180: Justifiable: Cheating on taxes,Q181: Justifiable: Someone accepting a bribe in the course of their duties,Q182: Justifiable: Homosexuality,Q183: Justifiable: Prostitution,Q184: Justifiable: Abortion,Q185: Justifiable: Divorce,Q186: Justifiable: Sex before marriage,Q187: Justifiable: Suicide,Q188: Justifiable: Euthanasia,Q189: Justifiable: For a man to beat his wife,Q190: Justifiable: Parents beating children,Q191: Justifiable: Violence against other people,"Q192: Justifiable: Terrorism as a political, ideological or religious mean",Q193: Justifiable: Having casual sex,Q194: Justifiable: Political violence,Q195: Justifiable: Death penalty,Q196: Government has the right: Keep people under video surveillance in public areas,Q197: Government has the right: Monitor all e-mails and any other information exchanged on the Internet,Q198: Government has the right: Collect information about anyone living in [COUNTRY] without their knowledge,Q199: Interest in politics,Q200: How often discusses political matters with friends,Q201: Information source: Daily newspaper,Q202: Information source: TV news,Q203: Information source: Radio news,Q204: Information source: Mobile phone,Q205: Information source: Email,Q206: Information source: Internet,"Q207: Information source: Social media (Facebook, Twitter, etc.)",Q208: Information source: Talk with friends or colleagues,Q209: Political action: Signing a petition,Q210: Political action: Joining in boycotts,Q211: Political action: Attending lawful/peaceful demonstrations,Q212: Political action: Joining unofficial strikes,Q213: Social activism: Donating to a group or campaign,Q214: Social activism: Contacting a government official,Q215: Social activism: Encouraging others to take action about political issues,Q216: Social activism: Encouraging others to vote,Q217: Political actions online: Searching information about politics and political events,Q218: Political actions online: Signing an electronic petition,Q219: Political actions online: Encouraging other people to take any form of political action,"Q220: Political actions online: Organizing political activities, events, protests",Q221: Vote in elections: local level,Q222: Vote in elections: national level,Q223: Which party would you vote for if there were a national election tomorrow,Q223_ABREV: Party preference Abbreviation,Q223_LOCAL: Party preference Local name,Q224: How often in country´s elections: Votes are counted fairly,Q225: How often in country´s elections: Opposition candidates are prevented from running,Q226: How often in country´s elections: TV news favors the governing party,Q227: How often in country´s elections: Voters are bribed,Q228: How often in country´s elections: Journalists provide fair coverage of elections,Q229: How often in country´s elections: Election officials are fair,Q230: How often in country´s elections: Rich people buy elections,Q231: How often in country´s elections: Voters are threatened with  violence at the polls,Q232: How often in country´s elections: Voters are offered a genuine choice in the elections,Q233: How often in country´s elections: Women have equal opportunities to run the office,Q234: Some people think that having honest elections makes a lot of difference in their lives;  other people think that it doesn’t matter much,Q235: Political system: Having a strong leader who does not have to bother with parliament and elections,"Q236: Political system: Having experts, not government, make decisions according to what they think is best for the country",Q237: Political system: Having the army rule,Q238: Political system: Having a democratic political system,Q239: Political system: Having a system governed by religious law in which there are no political parties or elections,Q240: Left-right political scale,Q241: Democracy: Governments tax the rich and subsidize the poor,Q242: Democracy: Religious authorities interpret the laws,Q243: Democracy: People choose their leaders in free elections,Q244: Democracy: People receive state aid for unemployment,Q245: Democracy: The army takes over when government is incompetent,Q246: Democracy: Civil rights protect people’s liberty against oppression,Q247: Democracy: The state makes people´s incomes equal,Q248: Democracy: People obey their rulers,Q249: Democracy: Women have the same rights as men,Q250: Importance of democracy,Q251: How democratically is this country being governed today,Q252: Satisfaction with the political system performance,Q253: Respect for individual human rights nowadays,Q254: National pride,"Q255: Feel close to your village, town or city","Q256: Feel close to your district, region",Q257: Feel close to your country,Q258: Feel close to your continent,Q259: Feel close to the world,Q260: Sex,Q261: Year of birth,Q262: Age,X003R2: Age recoded (3 intervals),X003R: Age recoded (6 intervals),Q263: Respondent immigrant,Q264: Mother immigrant,Q265: Father immigrant,Q266: Country of birth: Respondent,Q267: Country of birth: Mother of the respondent,Q268: Country of birth: Father of the respondent,Q269: Respondent citizen,Q270: Number of people in household,Q271: Do you live with your parents,Q272: Language at home,Q273: Marital status,Q274: How many children do you have,Q275: Highest educational level: Respondent [ISCED 2011],Q275A: Highest educational level: Respondent (country specific),Q275R: Highest educational level: Respondent (recoded into 3 groups),Q276: Highest educational level: Respondent´s Spouse [ISCED 2011],Q276A: Highest educational level: Respondent´s Spouse (country specific),Q276R: Highest educational level: Respondent´s Spouse (recoded into 3 groups),Q277: Highest educational level: Respondent´s Mother [ISCED 2011],Q277A: Highest educational level: Respondent´s Mother (country specific),Q277R: Highest educational level: Respondent´s Mother (recoded into 3 groups),Q278: Highest educational level: Respondent´s Father [ISCED 2011],Q278A: Highest educational level: Respondent´s Father (country specific),Q278R: Highest educational level: Respondent´s Father (recoded into 3 groups),Q279: Employment status,Q280: Employment status - Respondent´s Spouse,Q281: Respondent - Occupational group,Q282: Respondent´s Spouse - Occupational group,Q283: Respondent´s Father - Occupational group (when respondent was 14 years old),Q284: Sector of employment,Q285: Are you the chief wage earner in your house,Q286: Family savings during past year,Q287: Social class (subjective),Q288: Scale of incomes,Q288R: Income level (Recoded),Q289: Religious denominations - major groups,Q289CS9: Religious denomination - detailed list,Q290: Ethnic group,Y001: Post-Materialist index 12-item,Y002: Post-Materialist index 4-item,Y003: Autonomy Index,SACSECVAL: SACSECVAL.- Welzel Overall Secular Values,SACSECVALB: Overall Secular Values Short version,RESEMAVAL: RESEMAVAL.- Welzel emancipative values,RESEMAVALB: Emancipative values Short version,I_AUTHORITY: AUTHORITY - Welzel defiance - 1: Inverse respect for authority,I_NATIONALISM: NATIONALISM - Welzel defiance - 2: Inverse national pride,I_DEVOUT: DEVOUT- Welzel defiance - 3: Inverse devoutness,DEFIANCE: DEFIANCE.- Welzel defiance sub-index,I_RELIGIMP: RELIGIMP - Welzel disbelief- 1: Inverse importance of religion,I_RELIGBEL: RELIGBEL - Welzel disbelief- 2: Inverse religious person,I_RELIGPRAC: RELIGPRAC - Welzel disbelief- 3: Inverse religious practice,DISBELIEF: DISBELIEF.- Welzel disbelief sub-index,I_NORM1: NORM1 - Welzel relativism- 1: Inverse norm conform1,I_NORM2: NORM2 - Welzel relativism- 2: Inverse norm conform2,I_NORM3: NORM3 - Welzel relativism- 3: Inverse norm conform3,RELATIVISM: RELATIVISM.- Welzel relativism,I_TRUSTARMY: TRUSTARMY- Welzel skepticism- 1: Inverse trust in army,I_TRUSTPOLICE: TRUSTPOLICE- Welzel skepticism- 2: Inverse trust in police,I_TRUSTCOURTS: TRUSTCOURTS- Welzel skepticism- 3: Inverse trust in courts,SCEPTICISM: SCEPTICISM.- Welzel skepticism index,I_INDEP: INDEP- Welzel autonomy-1: Independence as kid quality,I_IMAGIN: IMAGIN- Welzel autonomy-2: Imagination as kid quality,I_NONOBED: Emancipative Values-1: Obedience not kid quality,AUTONOMY: AUTONOMY.- Wezel Autonomy sub index,I_WOMJOB: WOMJOB- Welzel equality-1: Gender equality: job,I_WOMPOL: WOMPOL- Welzel equality-2: Gender equality: politics,I_WOMEDU: WOMEDU- Welzel equality-3: Gender equality: education,EQUALITY: Emancipative Values-2: Equality sub-index,I_HOMOLIB: HOMOLIB- Welzel choice-1: Homosexuality acceptance,I_ABORTLIB: ABORTLIB- Welzel choice-2: Abortion acceptable,I_DIVORLIB: DIVORLIB- Welzel choice-3: Divorce acceptable,CHOICE: CHOICE.- Welzel choice sub-index,I_VOICE1: VOICE1- Welzel voice-1,I_VOICE2: VOICE2- Welzel voice-2,I_VOI2_00: VOI2_00- Welzel voice-3 (auxiliary),VOICE: VOICE.- Welzel voice sub-index,SECVALWGT: Weight for overall secular values,WEIGHT1A: Overall Secular Values-1: Weight1a,WEIGHT1B: Emancipative Values-1: Weight1b,WEIGHT2A: Overall Secular Values-2: Weight2a,WEIGHT2B: Emancipative Values-2: Weight2b,WEIGHT3A: Overall Secular Values-3: Weight,WEIGHT3B: Emancipative Values-3: Weight3b,WEIGHT4A: Overall Secular Values-4: Weight 4a,WEIGHT4B: Emancipative Values-4: Weight 4b,RESEMAVALBWGT: Weight for Emancipative values,RESEMAVALWGT: Weight for Emancipative values,SECVALBWGT: Weight for overall secular values Short Version,Y001_1: Materialist/postmaterialist 12-item index: Component 1,Y001_2: Materialist/postmaterialist 12-item index: Component 2,Y001_3: Materialist/postmaterialist 12-item index: Component 3,Y001_4: Materialist/postmaterialist 12-item index: Component 4,Y001_5: Materialist/postmaterialist 12-item index: Component 5
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,218,ECU,130,ECU,2018,218070001,20180207,201805,201801,10.33,11.1,37,1,218001,218001,218010,7,4,2,1,1,-78.99,-2.88,1270,es,2,1,1,0.8333333,0.94,1,2,1,3,1,1,1,2,1,2,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,3,2,3,3,1,3,3,2,1,3,3,2,1,1,1,1,2,2,1,1,1,1,2,10,8,7,3,4,4,4,4,1,2,1,2,2,3,3,3,2,2,2,2,2,2,2,3,3,3,4,2,3,2,2,2,2,3,3,3,3,4,4,4,4,4,4,6,3,1,2,0,2,0,0,0,0,2,0,0,0,0,0,5,7,7,5,5,1,8,4,4,4,4,3,4,3,9,5,1,2,2,1,1,2,1,2,1,1,4,4,4,4,4,4,4,1,1,2,2,1,2,2,3,1,1,2,2,2,1,3,2,4,1,4,7,9,6,8,8,6,9,1,1,1,1,3,2,3,2,1,2,2,3,2,6,2,2,2,2,2,2,2,3,1,3,2,2,2,2,2,2,1,2,2,2,4,3,2,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,-5,-5,-5,3,3,2,3,2,2,2,2,2,2,1,2,2,2,2,2,5,8,5,5,3,8,8,8,5,5,5,3,5,3,1,3,3,3,3,4,1,1991,27,1,2,1,1,1,218,218,218,1,4,2,1270,6,0,6,218005,3,-3,-3,-3,3,218003,2,1,218002,1,3,-3,1,-3,7,2,2,2,4,6,2,1,10100000,218012,3,3,-1,0.360278,0.055556,0.339444,0.303889,0,0,0,0,0,0,0.333333,0.111111,1,1,1,1,0.33,0.33,0.33,0.33,0,0,0,0,0.5,0.33,0.66,0.496667,0.111111,0.111111,0.111111,0.111111,1,0.5,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,218,ECU,130,ECU,2018,218070002,20180207,201805,201801,11.2,12.31,71,1,218001,218001,218010,7,4,2,1,1,-78.99,-2.88,1270,es,1,1,1,0.8333333,0.94,1,3,1,4,1,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,4,3,3,2,3,3,1,1,2,1,2,4,3,1,2,2,1,3,1,1,3,1,10,8,5,3,2,4,3,4,2,2,3,4,3,4,4,4,1,3,4,4,3,3,4,4,4,3,4,2,4,3,3,3,3,3,4,4,4,4,3,3,4,3,3,1,1,1,-1,2,2,2,0,0,0,2,0,0,0,0,0,10,10,10,1,1,2,10,2,3,4,4,3,4,3,10,3,2,0,0,0,0,0,0,0,-2,2,3,3,3,4,3,3,4,1,2,2,3,4,1,2,1,1,1,1,2,1,3,1,4,2,2,1,10,6,1,1,5,1,1,1,2,2,1,3,3,2,2,1,1,2,1,1,10,1,1,1,10,10,1,10,1,1,1,1,10,1,1,10,1,10,1,1,4,4,3,4,2,5,1,2,2,1,2,1,3,3,3,1,2,3,3,2,1,3,3,1,1,-2,-2,-2,3,2,1,1,2,4,1,1,1,1,1,1,2,4,3,1,6,10,10,8,1,10,1,1,5,10,10,5,5,3,1,3,2,2,3,3,2,1983,34,2,2,1,1,1,218,218,218,1,4,1,1270,2,3,6,218005,3,2,218003,1,1,218002,1,1,218002,1,3,3,1,5,1,2,1,4,3,5,2,1,10100000,218012,4,3,-1,0.290556,0.027778,0.68,0.693333,0,0,0,0,0,0,0.166667,0.055556,1,0,0,0.333333,0.66,0.66,1,0.773333,0,0,1,0.333333,0.5,1,0.66,0.72,1,0,1,0.666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,218,ECU,130,ECU,2018,218070003,20180207,201805,201801,11.29,12.23,54,1,218001,218001,218010,7,4,2,1,1,-78.99,-2.89,1270,es,2,2,1,0.8333333,0.94,1,2,1,1,1,1,1,2,2,1,2,1,2,2,1,2,1,1,2,2,2,1,2,1,1,2,1,3,3,3,3,2,4,2,2,1,4,2,4,2,2,2,2,2,2,3,1,1,1,1,10,10,10,4,3,4,3,4,1,2,1,2,2,4,4,4,1,1,3,3,3,3,3,3,3,3,3,1,2,3,3,3,3,2,4,4,3,4,4,3,4,3,3,6,3,3,1,1,0,0,1,1,1,0,0,0,0,0,0,7,2,9,1,1,1,10,3,3,3,3,3,1,4,10,3,1,0,2,1,2,1,2,2,3,1,3,2,3,1,1,1,3,1,2,2,1,1,2,2,1,1,1,1,1,1,1,3,4,2,1,3,7,8,9,2,10,10,10,1,1,1,1,3,3,2,1,1,2,2,7,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,4,1,4,4,4,3,2,1,1,1,3,3,3,3,1,3,2,2,2,2,2,2,1,1,-5,-5,-5,3,4,1,4,2,1,1,4,1,2,1,1,1,3,1,4,5,2,1,9,5,10,4,2,3,3,10,5,3,3,1,1,1,1,2,3,1,1962,55,3,5,1,1,1,218,218,218,1,3,1,1270,1,1,3,218003,2,3,218003,2,1,218002,1,1,218002,1,1,5,6,6,-1,2,1,3,2,4,2,1,10100000,218012,4,3,-2,0.207222,0.027778,0.36,0.345,0,0,0,0,0,0,0.166667,0.055556,1,0,0,0.333333,0,0.66,0.66,0.44,0,0,0,0,0.75,0.66,0.66,0.69,0,0,0,0,1,0.5,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,218,ECU,130,ECU,2018,218070004,20180207,201805,201801,12.49,13.54,65,1,218001,218001,218010,7,4,2,1,1,-79,-2.89,1270,es,1,1,1,0.8333333,0.94,1,4,2,3,1,1,2,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,4,3,3,3,3,4,2,4,2,1,1,1,1,1,4,1,2,3,1,1,1,1,2,1,3,2,4,4,3,4,4,3,2,1,4,2,4,4,4,1,4,4,4,4,1,1,3,4,3,3,1,4,2,2,1,1,1,1,1,2,2,3,4,2,1,2,5,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3,10,2,10,3,2,2,4,3,2,3,10,1,0,2,0,0,0,2,0,1,1,3,1,1,3,2,4,1,4,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,1,4,4,2,1,10,1,1,10,5,10,1,1,2,1,1,1,2,1,1,2,1,10,1,5,1,1,1,7,1,1,1,1,1,1,1,10,1,1,1,1,1,1,3,1,4,3,3,1,1,5,5,5,5,5,3,3,3,3,1,3,3,3,3,3,3,3,1,1,218001,218001,218001,1,4,1,2,3,1,4,4,1,1,1,1,1,3,2,1,8,1,10,4,7,8,1,1,6,10,5,6,1,3,1,3,2,1,3,3,2,1996,22,1,1,1,1,1,218,218,218,1,6,1,1270,2,1,2,218003,1,3,218003,2,1,218002,1,-1,-1,-1,5,3,-5,4,-1,-2,2,1,2,1,1,0,100000020,218012,2,2,0,0.180556,0.027778,0.435972,0.456111,0,0,0,0,0,0,0.166667,0.055556,1,0,0,0.333333,1,0,0,0.333333,0,1,1,0.666667,0.75,0.66,0.66,0.69,0.666667,0,0,0.222222,0.33,0,0.165,0.165,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,218,ECU,130,ECU,2018,218070005,20180207,201805,201801,13.16,13.53,37,1,218001,218001,218010,7,4,2,1,1,-79,-2.89,1270,es,1,1,1,0.8333333,0.94,1,2,2,1,1,4,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,4,4,4,5,2,2,1,2,1,2,5,1,1,1,1,2,3,1,1,1,2,10,10,10,4,3,4,4,4,3,2,1,4,2,3,2,2,4,2,4,4,3,2,2,3,3,3,3,2,4,4,2,2,2,2,2,2,2,3,2,3,2,3,3,6,3,3,3,1,2,2,0,0,2,2,2,0,0,2,2,7,4,6,9,9,1,8,3,3,2,3,3,3,2,9,2,0,0,2,2,2,2,2,2,3,2,2,2,2,3,1,2,3,2,2,2,3,4,2,2,4,4,4,2,2,1,3,1,1,4,1,2,1,5,1,10,1,10,1,2,2,2,2,4,4,7,8,2,1,2,10,5,1,1,1,1,10,2,7,10,6,5,10,1,7,1,1,3,1,7,1,4,4,1,1,2,1,1,1,2,1,1,1,2,3,1,2,1,1,1,1,1,3,2,2,1,1,-5,-5,-5,2,3,4,2,4,3,3,4,2,1,1,2,2,3,1,4,5,9,1,9,9,9,9,9,1,9,10,4,5,1,1,1,1,1,1,1,2,1994,23,1,1,1,1,1,218,218,218,1,5,2,1270,6,0,6,218005,3,-3,-3,-3,3,218003,2,3,218003,2,6,-3,0,-3,3,-3,2,1,2,7,2,0,100000020,218012,3,2,2,0.3325,0.5,0.888472,0.944444,0,0,0,0,1,1,1,1,0,0,0,0,0.33,0.33,0.33,0.33,1,1,1,1,1,1,1,1,1,0.666667,1,0.888889,0.33,1,0.665,0.665,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
1-5-0 (2020-11-16),doi.org/10.14281/18241.1,218,ECU,130,ECU,2018,218070006,20180209,201805,201801,11.22,12.49,87,1,218001,218001,218010,7,4,2,1,2,-79,-2.89,1270,es,1,1,1,0.8333333,0.94,1,3,2,3,2,2,1,1,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,4,3,4,3,4,2,3,3,4,2,3,2,3,2,2,2,3,3,1,1,2,2,8,8,4,4,3,3,3,4,1,2,2,3,3,4,4,4,3,3,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,10,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,7,7,1,10,10,2,10,3,3,3,3,2,3,2,10,3,0,1,0,0,1,0,2,0,3,4,2,3,3,3,-1,3,3,2,1,2,2,1,2,2,3,3,3,2,1,2,1,3,4,2,1,4,10,10,5,10,8,9,10,1,1,2,2,2,2,3,1,1,2,2,8,8,4,1,1,2,10,2,1,3,8,1,-1,1,10,1,3,8,1,10,2,3,3,3,3,3,3,2,1,2,1,1,1,3,-1,3,3,2,2,3,3,3,3,3,3,2,2,218014,218014,218014,3,3,3,3,2,2,1,2,2,2,1,2,2,2,1,3,5,10,7,5,1,5,6,3,6,10,10,6,5,2,2,2,2,2,2,3,2,1994,23,1,1,1,1,1,218,218,218,1,9,1,1270,6,1,3,218003,2,-3,-3,-3,1,218002,1,1,218002,1,2,-3,4,-3,6,2,2,2,3,6,2,1,10100000,218012,3,3,0,0.441944,0.220556,0.573519,0.60537,0,0.33,0.33,0.22,0.33,0,0.333333,0.221111,1,0,1,0.666667,0.66,0.66,0.66,0.66,1,0,0,0.333333,0.75,1,0.66,0.803333,1,0,0.222222,0.407407,1,0.5,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
